X,id,date,time,gender,age,natlangs,primelangs,dyslexia,psychiatric,education,tests,Eng_start,Eng_country_yrs,house_Eng,dictionary,already_participated,countries,currcountry,US_region,UK_region,Can_region,Ebonics,Ir_region,UK_constituency,nat_Eng,prime_Eng,speaker_cat,type,Lived_Eng_per,Eng_little,q1,q2,q3,q5,q6,q7,q9_1,q9_4,q10_2,q10_4,q11_3,q11_4,q12_1,q12_2,q12_4,q13_3,q13_4,q14_3,q14_4,q15_1,q15_2,q15_3,q16_3,q16_4,q17_1,q17_3,q17_4,q18_2,q18_3,q18_4,q19_1,q19_2,q19_3,q19_4,q20_1,q20_2,q20_3,q20_4,q21_1,q21_2,q21_3,q21_4,q22_1,q22_2,q22_3,q22_4,q23_3,q23_4,q24_1,q24_2,q24_3,q24_4,q25_1,q25_2,q25_3,q25_4,q26_1,q26_2,q26_3,q26_4,q27_1,q27_2,q27_3,q27_4,q28_1,q28_2,q29_1,q29_2,q29_3,q29_4,q30_1,q30_2,q30_3,q30_4,q31_1,q31_4,q32_5,q32_6,q32_8,q33_4,q33_5,q33_6,q33_7,q34_1,q34_2,q34_3,q34_4,q34_6,q34_8,q35_1,q35_2,q35_4,q35_5,q35_7,q35_8,correct,elogit
87120,247880,2014-05-31,02:27:22,male,30,German,German,0,0,Graduate Degree,",WhichEnglish",7,0,0,0,0,"China, Germany",Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
529160,1197897,2014-06-18,17:26:59,male,20,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",18,0,0,0,0,Colombia,Colombia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.789473684210526,1.30370777011062
494742,1143603,2014-06-15,20:40:23,male,16,Spanish,Spanish,0,0,Haven't Finished High School (less than 13 years ed),",WhichEnglish",8,0,0,0,0,Argentina,Argentina,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0.831578947368421,1.57239664075375
362320,698355,2014-06-07,17:02:15,female,21,Polish,German,0,0,Graduate Degree,",WhichEnglish",7,0,0,0,0,Poland,Poland,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Polish,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.894736842105263,2.09714111877924
173266,405327,2014-06-02,08:32:59,female,27,German,German,0,0,Graduate Degree,",WhichEnglish",10,5,0,0,0,"Germany, United States",Germany,none,NULL,NULL,0,NULL,NULL,0,0,foreign,NA,0.294117647058824,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
307701,617719,2014-06-05,16:39:25,female,28,German,German,0,0,Graduate Degree,",WhichEnglish",11,0,0,0,0,"Canada, Denmark, Germany",Denmark,NULL,NULL,none,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968421052631579,3.27444567602301
117784,299012,2014-05-31,14:56:07,male,23,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0.884210526315789,1.99440449899392
240357,507837,2014-06-04,06:12:05,male,42,German,German,0,0,Graduate Degree,",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.926315789473684,2.46809953147162
636677,3610520,2014-07-05,13:53:57,male,25,Spanish,Spanish,0,0,Some Graduate School,",WhichEnglish",8,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.947368421052632,2.80060175846745
524108,1189996,2014-06-17,21:23:28,female,25,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",14,0,0,0,0,Colombia,Colombia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0.810526315789474,1.43250720427502
636288,3609884,2014-07-05,05:11:50,female,17,German,German,0,0,Haven't Finished High School (less than 13 years ed),",WhichEnglish",11,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0.863157894736842,1.81010860789625
429102,1035815,2014-06-13,07:05:20,female,22,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",8,0,0,0,0,"Germany, Ireland (Republic of)",Germany,NULL,NULL,NULL,NULL,none,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
126841,315303,2014-05-31,19:50:52,male,28,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",7,4,1,0,0,"Colombia, Germany, United Kingdom",United Kingdom,NULL,none,NULL,NULL,NULL,none,0,0,foreign,NA,0.19047619047619,NA,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.8,1.36687627526279
300056,606556,2014-06-05,13:03:45,female,26,Serbian,Spanish,0,0,Graduate Degree,",WhichEnglish",10,0,0,0,0,Serbia,Serbia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Serbian,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.905263157894737,2.20885261533134
146823,349399,2014-06-01,08:25:34,female,22,"German, Spanish",German,0,0,High School Degree (12-13 years),",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,NA,0,little,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.936842105263158,2.62243644837922
517581,1179709,2014-06-17,02:45:28,male,25,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",10,1,0,0,0,"Germany, United States",Germany,none,NULL,NULL,0,NULL,NULL,0,0,late,German,0.0666666666666667,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978947368421053,3.62167070442049
320755,636989,2014-06-06,03:40:55,male,24,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.989473684210526,4.14313472639153
381569,727387,2014-06-08,17:59:27,male,33,German,German,0,0,Graduate Degree,",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.957894736842105,3.0122615755052
443058,1055835,2014-06-13,18:26:41,female,43,German,German,0,0,Graduate Degree,",WhichEnglish",10,3,0,0,0,"C̫te d'Ivoire, Germany, Guatemala, India, Spain",Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,foreign,NA,0.0909090909090909,NA,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.957894736842105,3.0122615755052
469507,1096766,2014-06-15,11:29:35,male,48,German,German,0,0,Graduate Degree,",WhichEnglish",12,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.926315789473684,2.46809953147162
281449,574707,2014-06-05,02:29:45,male,21,German,German,0,0,High School Degree (12-13 years),",WhichEnglish",8,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.978947368421053,3.62167070442049
105247,276930,2014-05-31,09:46:48,female,25,German,German,0,0,Some Graduate School,",WhichEnglish",12,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0.957894736842105,3.0122615755052
248636,520462,2014-06-04,09:09:40,male,37,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",25,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978947368421053,3.62167070442049
423619,1027862,2014-06-12,20:45:09,female,24,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",10,0,1,0,0,Colombia,Colombia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
412368,1010456,2014-06-11,11:28:40,female,27,German,German,0,0,High School Degree (12-13 years),",WhichEnglish",12,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989473684210526,4.14313472639153
329867,650404,2014-06-06,09:46:13,female,26,German,German,0,0,High School Degree (12-13 years),",WhichEnglish",11,0,0,0,0,"Germany, Switzerland",Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
630542,3600949,2014-07-01,16:18:35,other,23,Bulgarian,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",6,1,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Bulgarian,0.0588235294117647,little,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.978947368421053,3.62167070442049
270599,558859,2014-06-04,19:04:21,male,34,Spanish,Spanish,0,0,Graduate Degree,",WhichEnglish",8,0,0,0,0,Mexico,Mexico,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.905263157894737,2.20885261533134
569757,1364983,2014-06-20,11:18:52,male,55,German,German,0,0,Graduate Degree,",WhichEnglish",11,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
556398,1339480,2014-06-19,19:26:17,male,25,Turkish,German,0,0,Graduate Degree,",WhichEnglish",14,1,0,0,0,"Finland, United Kingdom",United Kingdom,NULL,England,NULL,NULL,NULL,none,0,0,late,Turkish,0.0909090909090909,little,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.905263157894737,2.20885261533134
588107,1397370,2014-06-23,12:31:57,male,60,German,German,0,0,Graduate Degree,",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.978947368421053,3.62167070442049
515300,1176071,2014-06-16,20:05:28,male,23,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",6,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0.8,1.36687627526279
40798,165115,2014-05-30,04:05:55,female,68,Finnish,Spanish,0,0,Graduate Degree,",WhichEnglish",31,0,0,0,0,"Finland, Latvia, Spain, Turkey",Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Finnish,0,little,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.926315789473684,2.46809953147162
120909,305458,2014-05-31,16:35:15,male,23,German,German,0,0,High School Degree (12-13 years),",WhichEnglish",8,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.936842105263158,2.62243644837922
591232,1402126,2014-06-24,07:08:08,female,40,German,German,0,0,High School Degree (12-13 years),",WhichEnglish",10,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.926315789473684,2.46809953147162
588786,1398431,2014-06-23,15:48:43,female,21,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",7,0,0,0,0,Colombia,Colombia,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0.810526315789474,1.43250720427502
448598,1064182,2014-06-14,03:54:40,male,34,German,German,0,0,Graduate Degree,",WhichEnglish",6,0,0,0,0,Austria,Austria,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
671907,3664932,2014-07-17,17:19:40,male,25,German,German,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",10,0,0,0,0,"Germany, Sweden",Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
257306,534925,2014-06-04,12:33:49,male,22,Spanish,Spanish,0,0,Undergraduate Degree (3-5 years higher ed),",WhichEnglish",6,0,0,0,0,Spain,Spain,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.36687627526279
456539,1076247,2014-06-14,16:18:14,male,18,Spanish,Spanish,0,0,High School Degree (12-13 years),",WhichEnglish",6,0,0,0,0,Chile,Chile,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,Spanish,0,little,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0.905263157894737,2.20885261533134
107949,281470,2014-05-31,10:50:38,female,33,German,German,0,0,Some Undergrad (higher ed),",WhichEnglish",11,0,0,0,0,Germany,Germany,NULL,NULL,NULL,NULL,NULL,NULL,0,0,late,German,0,little,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.947368421052632,2.80060175846745
